id,name_levenshtein_simple,name_trigram_simple,name_levenshtein_term,name_trigram_term,city_levenshtein_simple,city_trigram_simple,city_levenshtein_term,city_trigram_term,zip_levenshtein_simple,zip_trigram_simple,zip_levenshtein_term,zip_trigram_term,street_levenshtein_simple,street_trigram_simple,street_levenshtein_term,street_trigram_term,website_levenshtein_simple,website_trigram_simple,website_levenshtein_term,website_trigram_term,phone_levenshtein,phone_trigram,fax_levenshtein,fax_trigram,street_number_levenshtein,street_number_trigram,phone_equality,fax_equality,street_number_equality,is_match
908#911,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
2740#2753,0.571429,0.571429,0.388889,0.416667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
5397#5398,0.666667,0.666667,0.407407,0.428571,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1160#1161,0.314286,0.285714,0.375,0.27027,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
3512#3528,0.388889,0.333333,0.3,0.166667,1,1,1,1,1,1,1,1,0.280688,0.0583333,0.25,0.0526316,?,?,?,?,0.454545454545,0.263157904148,?,?,0.666666666667,0.333333343267,n,m,n,-1
615#613,0.284014,0.0761905,0.130435,0.0810811,1,1,1,1,1,1,1,1,0.365079,0.285714,0.375,0.137931,?,?,?,?,?,?,?,?,0.5,0.285714298487,m,m,n,-1
2895#2897,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2892#2906,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
946#948,0.8,0.8,0.73913,0.75,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
23#162,0.155556,0,0.0833333,0,1,1,1,1,1,1,1,1,0.775,0.527778,0.842105,0.5,?,?,?,?,?,?,?,?,0.75,0.285714298487,m,m,n,+1
8867#8868,0.625,0.5,0.272727,0.466667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
666#668,0.95,0.84375,0.944444,0.842105,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
9111#9114,0.335556,0.105,0.2,0.0740741,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
6101#6103,1,1,1,1,1,1,1,1,1,1,1,1,0.757576,0.727273,0.525,0.571429,?,?,?,?,0.416666666667,0.181818187237,?,?,?,?,n,m,n,+1
2244#2243,1,1,1,1,1,1,1,1,1,1,1,1,0.844156,0.734694,0.884615,0.888889,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
452#452,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,s,s,s,+1
1345#1341,0.666667,0.666667,0.428571,0.457143,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2157#2161,0.857143,0.857143,0.565217,0.636364,0.666667,0.666667,0.5,0.545455,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2544#2543,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
8989#8992,0.466667,0.4,0.263158,0.304348,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.428571,0.27451,0.206349,1.0,1.0,?,?,?,?,s,m,n,+1
2783#2795,0.666667,0.666667,0.310345,0.433333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
8852#8861,0.5,0.258764,0.3,0.2,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
9820#9821,0.142857,0,0.2,0,1,1,1,1,1,1,1,1,0.413056,0.359373,0.311475,0.327586,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
13462#13463,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.363636363636,0.095238097012,?,?,?,?,n,m,n,-1
7302#7310,0.1875,0,0.117647,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
2053#2054,0.208333,0,0.230769,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
733#734,0.8,0.8,0.6,0.625,0.666667,0.666667,0.454545,0.5,1,1,1,1,1,1,1,1,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
9060#9068,0.666667,0.666667,0.388889,0.416667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.181818181818,0.0909090936184,?,?,1.0,1.0,n,m,s,+1
7943#7944,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
767#771,0.5,0.5,0.307692,0.333333,?,?,?,?,?,?,?,?,?,?,?,?,0.979167,0.966667,0.978495,0.955056,0.181818181818,0.0909090936184,?,?,1.0,1.0,n,m,s,+1
4126#4132,0.416667,0.333333,0.470588,0.269231,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
483#490,0.768519,0.6875,0.702128,0.596154,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,1.0,1.0,?,?,s,s,n,+1
2165#2170,1,1,1,1,1,1,1,1,?,?,?,?,0.805556,0.770833,0.72,0.592593,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1647#1652,0.8,0.8,0.666667,0.684211,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
7115#7116,1,1,0.166667,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
2901#2906,1,1,1,1,1,1,1,1,1,1,1,1,0.727273,0.727273,0.514286,0.542857,0.851852,0.818182,0.956522,0.84,?,?,?,?,1.0,1.0,m,m,s,+1
1181#1182,0.857143,0.857143,0.75,0.76,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2201#2220,0.6,0.5,0.692308,0.470588,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.818181818182,0.600000023842,1.0,1.0,?,?,n,s,n,+1
5671#5672,0.909091,0.909091,0.823529,0.852941,0.8,0.8,0.727273,0.73913,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
3789#3791,0.245833,0.0416667,0.2,0.0294118,1,1,1,1,0.8,0.5,0.8,0.5,0.140741,0,0.263158,0,?,?,?,?,?,?,?,?,0.4,0.20000000298,m,m,n,-1
422#421,0.8,0.8,0.638298,0.645833,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
8867#8869,0.611111,0.5,0.25,0.318182,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
1397#1395,0.666667,0.666667,0.769231,0.818182,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
4336#4329,0.111111,0.0714286,0.111111,0.0714286,0.571429,0.363636,0.571429,0.363636,1,1,1,1,0.25,0.0306373,0.263158,0.0555556,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
7304#7308,0.510417,0.320833,0.310345,0.170732,1,1,1,1,1,1,1,1,0.386054,0.085119,0.291667,0.075,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
3697#3699,0.204167,0,0.227273,0,1,1,1,1,0.8,0.333333,0.8,0.333333,0.217593,0.0592593,0.2,0.0425532,?,?,?,?,?,?,?,?,0.6,0.375,m,m,n,-1
1863#1867,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2460#2479,0.571429,0.571429,0.405405,0.432432,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
8923#8926,0.5,0.5,0.444444,0.555556,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
7308#7316,0.333333,0.333333,0.275862,0.310345,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
1224#1241,0.971429,0.933333,0.956522,0.88,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,0.727272727273,0.5,?,?,1.0,1.0,n,m,s,+1
1449#1453,0.535714,0.5,0.464286,0.454545,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2092#2096,0.666667,0.666667,0.407407,0.444444,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
11010#11011,0.422619,0.355556,0.263158,0.125,0.133333,0,0.0833333,0,0.25,0.111111,0.25,0.111111,0.274359,0.0512821,0.12766,0.0483871,?,?,?,?,0.5,0.10000000149,?,?,?,?,n,m,n,-1
484#491,0.75,0.75,0.545455,0.558824,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
2207#2214,0.551282,0.444444,0.16129,0.35,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.818181818182,0.600000023842,?,?,1.0,1.0,n,m,s,+1
2702#2703,0.433532,0.333333,0.363636,0.243902,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
8173#8190,0.113636,0,0.133333,0,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,m,-1
14925#14927,0.554473,0.302743,0.433333,0.190476,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.9,0.571428596973,?,?,0.333333333333,0.142857149243,n,m,n,-1
2467#2476,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1926#1928,0.5,0.5,0.305556,0.333333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1462#1468,0.8,0.8,0.7,0.714286,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1550#1551,0.8,0.8,0.5,0.538462,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2191#2219,0.448822,0.357143,0.257143,0.236842,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.909090909091,0.600000023842,?,?,1.0,1.0,n,m,s,+1
1384#1353,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
319#324,0.888889,0.888889,0.64,0.653846,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,1.0,1.0,?,?,s,s,n,+1
5944#5946,0.857143,0.857143,0.863636,0.863636,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
3121#3122,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
4331#4342,0.666667,0.666667,0.6,0.615385,0.666667,0.666667,0.428571,0.466667,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
666#667,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
1147#1155,0.566667,0.420833,0.571429,0.52381,1,1,1,1,?,?,?,?,0.8,0.8,0.466667,0.483871,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
1524#1527,0.612245,0.571429,0.36,0.482759,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2875#2883,0.4,0.4,0.133333,0.238095,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1130#1128,0.747475,0.679739,0.285714,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1268#1272,0.666667,0.666667,0.538462,0.571429,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
3510#3500,0.148148,0,0.181818,0,1,1,1,1,1,1,1,1,0.250992,0,0.307692,0,?,?,?,?,?,?,?,?,0.5,0.285714298487,m,m,n,-1
5668#5670,0.888889,0.888889,0.785714,0.793103,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
3461#3463,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
788#791,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.545454545455,0.333333343267,?,?,1.0,1.0,n,m,s,+1
3679#3684,0.244286,0,0.263158,0,1,1,1,1,1,1,1,1,0.433333,0.296667,0.217391,0.157895,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
2011#2024,0.888889,0.888889,0.806452,0.806452,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2824#2832,0.25,0.25,0.191489,0.204545,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
1361#1371,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
1913#1914,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
12068#12069,0.14,0,0.178571,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.7,0.29411765933,?,?,0.0,0.0,n,m,n,-1
14719#14700,0.0606061,0,0.0769231,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.6,0.375,?,?,1.0,1.0,n,m,s,-1
7902#7903,0.1,0.0363636,0,0.0454545,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
5614#5608,0.361111,0.0833333,0.294118,0.04,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
2881#2886,0.666667,0.666667,0.444444,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
2339#2344,0.857143,0.857143,0.76,0.76,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
3943#3939,0.192857,0,0.2,0,1,1,1,1,1,1,1,1,0.489796,0.342857,0.428571,0.2,?,?,?,?,?,?,?,?,0.75,0.428571432829,m,m,n,-1
945#948,0.5,0.5,0.391304,0.416667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.75,0.444444447756,?,?,1.0,1.0,n,m,s,+1
1252#1274,0.666667,0.666667,0.411765,0.444444,1,1,1,1,0,0,0,0,0.75,0.75,0.625,0.636364,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
86#89,0.21875,0.136364,0.25,0.157895,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
2225#2233,0.666667,0.666667,0.619048,0.636364,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.818181818182,0.600000023842,?,?,1.0,1.0,n,m,s,+1
2205#2222,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.818181818182,0.600000023842,?,?,1.0,1.0,n,m,s,+1
2418#2429,0.857143,0.857143,0.785714,0.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
5875#5876,0.571429,0.5,0.333333,0.478261,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,-1
1425#1428,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
9005#9007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1225#1229,0.121769,0,0.0740741,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
2364#2374,1,1,0.4,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
486827#517942,0.475,0.4,0,0.24,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
1268#1283,0.5625,0.5,0.5625,0.347826,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,1.0,1.0,1.0,1.0,s,s,s,+1
2223#2228,0.8,0.8,0.47619,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2894#2912,0.666667,0.666667,0.541667,0.636364,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
2210#2212,0.8,0.8,0.346154,0.518519,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
13221#13222,0.523112,0.3711,0.397059,0.152381,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.636363636364,0.411764711142,0.636363636364,0.411764711142,?,?,n,n,n,-1
10683#10684,0.141667,0,0.166667,0,0,0,0,0,0.25,0,0.25,0,0.102273,0,0.133333,0,?,?,?,?,0.2,0.047619048506,?,?,?,?,n,m,n,-1
12989#12990,0.116667,0,0.2,0,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,0.545454545455,0.263157904148,?,?,?,?,n,m,n,-1
8857#8858,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
2441#2444,0.666667,0.666667,0.4,0.526316,1,1,1,1,1,1,1,1,0.97619,0.904762,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1876#1879,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1988#1979,0.666667,0.666667,0.375,0.555556,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1222#1235,0.888889,0.888889,0.777778,0.785714,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
5567#5578,0.909091,0.909091,0.846154,0.833333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
615#616,0.142857,0,0.133333,0,1,1,1,1,1,1,1,1,0.579365,0.357143,0.5,0.25,?,?,?,?,?,?,?,?,0.75,0.5,m,m,n,-1
575#578,1,1,1,1,0.238272,0,0.181818,0,0.5,0.25,0.5,0.25,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,m,+1
2609#2612,0.666667,0.666667,0.0833333,0.153846,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
1143#1141,0.4,0.4,0.428571,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
6959#6960,0.626984,0.5,0.527778,0.363636,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
7147#7148,1,1,0.25,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,0.285714285714,0.20000000298,s,m,n,+1
5691#5688,0.888889,0.888889,0.892857,0.892857,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
9058#9064,0.791667,0.75,0.761905,0.535714,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
1169#1161,0.4,0.4,0.611111,0.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
1421#1422,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,0.363636363636,0.263157904148,?,?,1.0,1.0,n,m,s,+1
3437#3438,0.163207,0,0.166667,0,1,1,1,1,0.8,0.333333,0.8,0.333333,0.205442,0,0.363636,0,?,?,?,?,1.0,1.0,?,?,0.5,0.25,s,m,n,-1
8334#8335,0.1875,0,0.157895,0,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,-1
3660#3664,0.21377,0.0879121,0.159091,0.08,1,1,1,1,1,1,1,1,0.25,0.0307692,0.291667,0.0652174,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
4025#4027,0.206349,0.0238095,0.185185,0.027027,1,1,1,1,0.8,0.333333,0.8,0.333333,0.380952,0.333333,0.428571,0.16,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
8749#8820,0.8,0.8,0.75,0.769231,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
1443#1445,0.585185,0.484848,0.173913,0.56,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
6199#6200,0.666667,0.666667,0.560976,0.575,?,?,?,?,?,?,?,?,?,?,?,?,0.744444,0.68,0.580645,0.515152,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
2009#2026,0.5,0.5,0.333333,0.368421,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
6693#6699,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
8186#8202,0.194444,0.0513393,0.125,0.037037,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,m,-1
12110#12111,0.0944444,0,0.166667,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.7,0.375,?,?,?,?,n,m,n,-1
9405#9406,0.4,0.4,0.16129,0.2,0.666667,0.666667,0.454545,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
875573#883165,0.722222,0.666667,0.52381,0.555556,0.222222,0,0.125,0,?,?,?,?,0,0,0.0625,0,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
1176#1183,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
8255#8260,0.0810714,0.025,0.0882353,0.0238095,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
4128#4139,0.598214,0.5,0.548387,0.333333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.4,0.222222223878,m,m,n,-1
3513#3526,0.306667,0.1,0.272727,0.047619,1,1,1,1,1,1,1,1,0.428504,0.305556,0.4,0.1875,?,?,?,?,?,?,?,?,0.5,0.285714298487,m,m,n,-1
214#210,0.666667,0.666667,0.3125,0.352941,?,?,?,?,?,?,?,?,?,?,?,?,0.833333,0.833333,0.69697,0.727273,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
9032#9037,0.666667,0.666667,0.214286,0.266667,0.666667,0.666667,0.5,0.545455,1,1,1,1,1,1,1,1,0.857143,0.857143,0.809524,0.818182,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
290#297,0.740741,0.666667,0.35,0.407407,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
5698#5701,0.742857,0.509091,0.7,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
6195#6144,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
3672#3675,0.216931,0,0.16129,0,1,1,1,1,1,1,1,1,0.349206,0.319328,0.35,0.193548,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
636#654,0.722917,0.6,0.421053,0.481481,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
912#915,1,1,1,1,1,1,1,1,?,?,?,?,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
14909#14910,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.3,0.10000000149,?,?,?,?,n,m,n,+1
13013#13014,0.18,0.0644444,0.142857,0.0454545,1,1,1,1,1,1,1,1,0.777778,0.714286,0.882353,0.714286,?,?,?,?,?,?,?,?,0.6,0.333333343267,m,m,n,-1
1807#1812,0.75,0.75,0.608696,0.590909,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
5646#5642,0.75,0.75,0.628571,0.657143,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
6098#6106,1,1,1,1,1,1,1,1,0.666667,0.666667,0.428571,0.5,0.8,0.8,0.677966,0.904762,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
7243#7245,0.666667,0.666667,0.409091,0.434783,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
9392#9393,0.8,0.8,0.714286,0.785714,0.296296,0.0555556,0.266667,0.0454545,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
1922#1924,0.653061,0.571429,0.583333,0.4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,+1
14693#14694,0.272727,0.0421053,0.352941,0.0606061,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
2815#2810,1,1,1,1,0.0714286,0,0.0666667,0,?,?,?,?,0.215278,0.0666667,0.173913,0.0465116,?,?,?,?,?,?,?,?,?,?,m,m,n,+1
2880#2882,0.395238,0.285714,0.263158,0.166667,0.666667,0.666667,0.722222,0.705882,0.6,0.333333,0.6,0.333333,0.679355,0.63114,0.45614,0.578947,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,+1
1430#1437,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,+1
